knowledge_Administration and Management,knowledge_Administrative,knowledge_Economics and Accounting,knowledge_Sales and Marketing,knowledge_Customer and Personal Service,knowledge_Personnel and Human Resources,knowledge_Transportation,knowledge_Production and Processing,knowledge_Food Production,knowledge_Computers and Electronics,knowledge_Engineering and Technology,knowledge_Design,knowledge_Building and Construction,knowledge_Mechanical,knowledge_Mathematics,knowledge_Physics,knowledge_Chemistry,knowledge_Biology,knowledge_Psychology,knowledge_Sociology and Anthropology,knowledge_Geography,knowledge_Medicine and Dentistry,knowledge_Therapy and Counseling,knowledge_Education and Training,knowledge_English Language,knowledge_Foreign Language,knowledge_Fine Arts,knowledge_History and Archeology,knowledge_Philosophy and Theology,knowledge_Public Safety and Security,knowledge_Law and Government,knowledge_Telecommunications,knowledge_Communications and Media,skills_Reading Comprehension,skills_Active Listening,skills_Writing,skills_Speaking,skills_Mathematics,skills_Science,skills_Critical Thinking,skills_Active Learning,skills_Learning Strategies,skills_Monitoring,skills_Social Perceptiveness,skills_Coordination,skills_Persuasion,skills_Negotiation,skills_Instructing,skills_Service Orientation,skills_Complex Problem Solving,skills_Operations Analysis,skills_Technology Design,skills_Equipment Selection,skills_Installation,skills_Programming,skills_Operations Monitoring,skills_Operation and Control,skills_Equipment Maintenance,skills_Troubleshooting,skills_Repairing,skills_Quality Control Analysis,skills_Judgment and Decision Making,skills_Systems Analysis,skills_Systems Evaluation,skills_Time Management,skills_Management of Financial Resources,skills_Management of Material Resources,skills_Management of Personnel Resources,abilities_Oral Comprehension,abilities_Written Comprehension,abilities_Oral Expression,abilities_Written Expression,abilities_Fluency of Ideas,abilities_Originality,abilities_Problem Sensitivity,abilities_Deductive Reasoning,abilities_Inductive Reasoning,abilities_Information Ordering,abilities_Category Flexibility,abilities_Mathematical Reasoning,abilities_Number Facility,abilities_Memorization,abilities_Speed of Closure,abilities_Flexibility of Closure,abilities_Perceptual Speed,abilities_Spatial Orientation,abilities_Visualization,abilities_Selective Attention,abilities_Time Sharing,abilities_Arm-Hand Steadiness,abilities_Manual Dexterity,abilities_Finger Dexterity,abilities_Control Precision,abilities_Multilimb Coordination,abilities_Response Orientation,abilities_Rate Control,abilities_Reaction Time,abilities_Wrist-Finger Speed,abilities_Speed of Limb Movement,abilities_Static Strength,abilities_Explosive Strength,abilities_Dynamic Strength,abilities_Trunk Strength,abilities_Stamina,abilities_Extent Flexibility,abilities_Dynamic Flexibility,abilities_Gross Body Coordination,abilities_Gross Body Equilibrium,abilities_Near Vision,abilities_Far Vision,abilities_Visual Color Discrimination,abilities_Night Vision,abilities_Peripheral Vision,abilities_Depth Perception,abilities_Glare Sensitivity,abilities_Hearing Sensitivity,abilities_Auditory Attention,abilities_Sound Localization,abilities_Speech Recognition,abilities_Speech Clarity,interest_Realistic,interest_Investigative,interest_Artistic,interest_Social,interest_Enterprising,interest_Conventional,onetsoc_code
-0.7742104,-1.0429782,0.43113473,0.24393755,-0.4806224,-0.7374505,0.39135027,-0.0861658,-0.016507277,-2.2311797,-0.32173645,0.89393866,2.407401,0.16109504,0.37255874,-0.057826865,-0.17939852,-0.69460535,-1.1247773,-0.8473674,-0.67465097,-0.6134417,-0.35970426,-0.87035125,-1.9770468,0.2759424,-0.33183035,-0.49407133,-0.6861162,-0.8543146,-1.1526737,-1.0755126,-0.96580696,-1.0743246,-1.045941,-1.8743781,-1.1150109,0.74083817,-0.9438035,-1.1417562,-1.4243566,-1.1780442,-1.4465811,-1.4534887,-0.32087937,-1.0046281,-0.47730824,-0.37569624,-0.61784536,-0.4303297,-0.46252117,-0.27405107,0.58742404,0.48985168,-1.1983936,-0.08960173,0.057834826,0.34637672,-0.0696437,0.37867254,0.30802587,-1.1380287,-1.0316346,-1.1579632,-0.28820747,-0.79192615,0.056760393,-0.71769255,-1.4507225,-1.1324224,-1.4711648,-1.2818916,-0.5036676,-0.08671285,-0.5485806,-1.1052715,-0.8622088,-0.3649141,-0.048817944,0.22037679,0.1085665,-0.83677095,-0.6489224,-1.1152948,-0.19033171,1.1453897,1.9330125,-0.7475803,-1.5344304,0.6140972,0.72086596,0.70971173,0.65278685,0.9395945,1.0040612,0.08729687,0.636854,0.58883184,0.9306745,1.2982124,-0.10191382,1.0777595,1.5510793,1.7238178,1.8180946,0.43719947,1.4529533,1.7894684,0.07159931,0.6037821,0.94244605,0.31344044,0.64555264,0.74869126,0.7910938,-0.5682837,-0.596502,0.4286384,-1.068153,-1.0126643,1.2306813,-1.1661459,0.51894695,-0.9248922,-1.1298656,-0.9444567,47-2044.00
-0.72242904,-1.8611825,-0.8684163,-0.7668091,-1.3907814,-0.8214749,0.5033386,-0.3718065,0.06796429,-1.2221462,-0.9663412,-0.039416235,1.8958268,0.23187837,-0.0070068203,-0.26056957,-0.16682811,-0.46579456,-0.9435201,-0.7077758,-0.19039689,-0.20179284,-0.14439148,-1.0841262,0.03622843,1.3629833,-0.19990663,-0.14083171,-0.5751874,0.49412578,-0.8599365,-0.27923065,-1.2610111,-1.9812304,-1.3093114,-1.8743781,-0.86708885,0.09549583,-0.79787004,-1.1417562,-1.9269539,-0.71837765,-0.14723001,-1.4534887,-0.0070404112,-1.266023,-1.2377653,-0.5842038,-1.3235389,-0.4303297,-1.04932,0.053580422,0.58742404,0.25749096,-0.9593401,0.25102848,0.78141487,0.34637672,0.4282789,0.2365635,1.0705357,-0.57497376,-1.2437439,-1.1579632,0.07648132,-0.27345398,-0.21942246,-0.21324372,-1.4507225,-2.4570231,-1.2177712,-1.8806903,-1.4317389,-1.2479306,-0.8683305,-0.5505516,-0.8622088,-0.3649141,-0.048817944,-0.39064366,-0.5858517,-1.1711087,-1.0039297,-0.4557817,0.14451197,1.3643725,0.9348934,0.30195725,-1.1363629,1.0375801,1.5804487,0.70971173,1.2159455,1.4952625,1.0040612,1.5834475,1.2413176,0.86667407,2.5887563,1.2982124,1.5712337,2.2841036,2.126164,1.9044974,1.6709869,2.8405514,1.8321092,1.1961503,0.07159931,0.6037821,0.4253021,0.8779591,0.9019168,1.3736497,1.7265961,-0.029430151,0.5301662,0.7006478,-0.7350292,-1.0126643,1.2306813,-0.632227,-0.2097171,-1.0915173,-1.1298656,-1.262985,47-2051.00
0.3649809,-0.8384269,-0.8225498,-0.48379996,-0.24044147,-0.2501095,0.16737331,0.60930705,0.084858604,-2.4037776,-0.08538127,1.5349172,2.4983478,0.69702464,0.43095374,0.43635803,1.3919042,-0.8610134,-0.8105982,-1.168428,-0.836069,-0.6134417,-0.64678806,-0.5802282,-0.70369333,0.063260384,0.8225017,-0.9030858,-0.96343863,0.39371008,-0.8732429,-1.110903,-1.3853074,-2.4528217,-2.4066894,-2.0645516,-1.3629328,-0.3120883,-0.38252085,-1.982525,-1.4243566,-1.1780442,-1.4465811,-1.193029,-0.32087937,-1.5073104,-1.4779096,-1.2444785,-1.0755923,-1.2021177,-0.25634864,-0.8789093,1.145589,0.005766875,-1.1983936,0.25102848,0.6321046,0.48994872,0.087594815,0.37867254,0.8875335,-0.8452399,-1.2437439,-1.37298,-1.0479765,-0.54305947,-0.21942246,-0.98000616,-2.0243306,-2.4570231,-1.9990687,-2.2588787,-0.72640455,-1.4691147,-1.1880803,-1.3715369,-1.638239,-1.0799019,-1.1584996,-1.0181786,-0.5858517,-1.1711087,-1.3316282,-0.7987288,0.14451197,0.52213144,0.67538226,-0.22281155,-0.7382953,0.9038489,1.4334148,0.9076506,0.7879448,1.3619024,0.64377,1.0758249,1.0962465,0.58883184,1.1567763,1.2982124,1.8651654,1.881989,1.737593,1.7238178,1.5116198,3.7561135,1.4529533,1.008787,-0.34303758,0.9718902,0.94244605,0.8779591,0.9019168,1.1762947,1.0156144,-0.5682837,0.25976607,0.9726572,-1.4012768,-1.5986907,1.2306813,-0.90818506,-0.1524064,-1.0915173,-1.1298656,-0.98427266,47-2053.00
-1.2747641,-1.6723661,-1.1283267,-1.1306779,-0.7966498,-1.4936694,-0.3925688,-0.6698665,-0.23613358,-1.9789213,-0.32173645,0.016809912,2.4187694,0.62624156,-1.3062887,-0.52666914,-0.70735615,-0.48659554,-1.0401907,-0.6658982,-0.557256,-0.35616115,-0.43147525,-1.0077782,-2.7169685,-0.5038914,0.030959744,-0.1036486,0.2567801,0.6088869,-1.37888,-1.1816838,-1.1988628,-1.3101202,-1.045941,-1.4781833,-0.5985063,-0.95743066,-0.5172287,-1.6948935,-1.9269539,-1.1780442,-1.7844127,-1.193029,-0.0070404112,-1.5073104,-1.2377653,-1.2444785,-1.5714855,-0.9380848,-0.6686937,-0.5764802,1.3218515,1.2256607,-1.1983936,0.59165865,1.0570642,0.944594,0.25793687,0.674733,-0.45448396,-1.9713496,-1.4558533,-1.1579632,-1.8077456,-0.79192615,-0.8178186,-1.2221413,-1.1400174,-1.1324224,-0.94326085,-1.8806903,-1.1904402,-1.4691147,-0.8683305,-1.1052715,-1.1072707,-0.7367081,-0.40871447,-1.0181786,-1.2802701,-1.1711087,-1.0039297,-1.7748078,-0.83426136,1.1453897,0.19628555,-0.22281155,-0.37084898,1.0375801,1.5804487,0.70971173,0.9343662,1.4952625,1.5517042,1.5834475,1.0962465,0.86667407,0.9306745,2.0650682,1.8651654,2.0750039,1.3490222,1.7238178,1.3522527,3.2983327,1.2557921,1.5864911,-1.2068652,0.6037821,0.4253021,0.8779591,1.3752044,1.3736497,1.0156144,-0.5682837,0.25976607,0.9726572,-1.068153,-1.0126643,1.2306813,-0.3922634,-0.45533416,-0.9593663,-0.9097549,-0.9046407,47-2061.00
-1.0158569,-1.5936925,-0.9448606,-0.69942605,-0.87249637,-0.90549916,-0.08460074,-0.35938737,0.034175664,-1.4478511,-0.12835489,0.24171478,2.043615,0.85881484,-0.47416437,0.94321465,0.5622564,-0.09137667,-0.53267056,-0.51234764,0.49929821,-0.35616115,-0.14439148,-1.1452047,-2.2351592,0.20504849,0.29480702,0.26818278,-0.3533294,-0.0079530645,-0.074868426,-0.987037,-0.8104363,-1.763573,-1.5726818,-2.0645516,-1.3629328,-0.95743066,-0.9438035,-1.1417562,-0.9604213,-0.94821095,-0.14723001,-1.4534887,-0.32087937,-1.7485981,-1.4779096,-1.452986,-1.8003589,-1.2021177,-0.8590068,-0.27405107,1.145589,0.7222124,-1.1983936,1.4364214,1.3556846,1.3992392,1.2406785,1.5629145,0.50627863,-0.8452399,-1.0316346,-0.9429465,-1.0479765,-0.79192615,-1.0940014,-1.4642767,-1.7375265,-2.00387,-1.4711648,-2.2588787,-2.1185114,-1.6902989,0.04172579,-1.1052715,-1.3727549,-1.0799019,-1.1584996,-1.0181786,-1.0550534,-1.1711087,-1.3316282,-1.1152948,-0.19033171,2.2066133,0.4358339,-0.22281155,0.7927325,0.4803659,0.5851426,0.34428683,1.497525,1.2285421,1.7246438,1.9174095,1.5435494,0.86667407,1.1567763,1.2982124,1.0285914,0.8847447,1.1469651,1.2095765,1.2051449,2.3446217,1.2557921,0.60283244,-2.4853296,0.6037821,-0.3400708,0.8779591,1.6315688,1.3736497,1.2401346,1.0482769,0.5301662,0.9726572,-1.068153,-1.0126643,1.2306813,-0.96817595,-0.76644915,-1.0915173,-1.1298656,-0.80510044,47-2071.00
-0.15283318,-0.5709373,-0.3791737,-0.69942605,-0.7966498,-0.77106035,1.8891954,0.5968879,-0.5064428,-1.6071721,1.1071379,1.0513722,2.5779257,1.2531781,0.722927,0.93054324,0.05943941,-0.5906005,-0.3030782,-0.28900093,0.5873443,-0.31499627,-0.28793338,-0.6718463,-1.4608226,-1.0474116,-0.5297159,-0.679987,-0.8894861,0.9388246,-0.44744304,-0.88086593,-0.6706029,-1.763573,-1.3093114,-1.4781833,-1.6315154,-0.75363857,-0.65193653,-1.4072618,-2.1589212,-1.6023513,-0.14723001,-1.4534887,-0.32087937,-1.7485981,-1.4779096,-1.2444785,-1.8003589,-0.9380848,-1.461665,-0.5764802,0.58742404,-0.47831795,-1.1983936,1.9541795,2.2056038,1.8419199,1.397917,1.266854,0.7045314,-1.1380287,-1.2437439,-1.1579632,-0.6528963,-0.79192615,-0.51862055,-1.4642767,-1.7375265,-2.2304466,-1.4711648,-2.0697844,-1.6544758,-1.6902989,-0.2534274,-0.8390061,-0.8622088,-1.0799019,-1.5483882,-0.8200099,-0.8298368,-1.5054468,-1.3316282,-1.4318608,0.14451197,2.408751,0.67538226,0.8704579,0.39466494,0.758973,1.2863808,0.5269993,1.9142623,1.9175704,2.2722867,2.2513719,2.3051736,1.657455,1.4017203,0.84783703,0.16940746,1.4798743,0.36982322,0.5146555,0.89867,0.43719947,1.4529533,1.008787,-2.0706928,0.6037821,-0.8779011,0.8779591,2.3612206,3.018277,2.662098,1.0482769,1.3864342,1.2237428,-0.7350292,-1.2939568,1.2306813,-0.836196,-0.76644915,-1.0800259,-1.0355325,-0.9046407,47-2072.00
-0.41174042,-2.2388153,-1.0060159,-0.8880988,-0.87249637,-0.7206456,0.5873298,-0.558094,0.47342825,-2.0984123,-0.031664252,0.028055144,0.690785,1.1621711,-0.41576973,-0.3872836,-0.5690815,-0.3409886,-1.5114594,-1.2242647,-0.14637385,-0.808975,-0.8979865,-0.65657663,-0.5832411,-1.0474116,-0.5956776,0.3239574,-0.4457701,0.5515065,-0.40752438,-1.217074,-1.012418,-1.0743246,-1.3093114,-1.8743781,-1.3629328,-0.95743066,-0.5172287,-1.4072618,-0.45782396,-1.1780442,-0.4850616,-0.91086394,-0.63471836,-1.0046281,-1.2377653,-0.7927113,-1.3235389,-0.6740519,-0.46252117,0.053580422,0.9693266,0.25749096,-0.9593401,0.9322888,2.2056038,1.8419199,1.2406785,1.4208056,0.7045314,-0.8452399,-1.2437439,-1.1579632,-0.28820747,-0.27345398,-0.21942246,-0.98000616,-1.4507225,-1.1324224,-1.4711648,-1.675838,-1.1904402,-1.2479306,-0.8683305,-1.1052715,-0.8622088,-1.0799019,-0.768611,-0.8200099,-1.0550534,-0.83677095,-1.0039297,-0.4557817,0.7626838,2.2066133,0.67538226,-0.22281155,1.1601788,0.758973,0.72086596,0.5269993,1.9142623,1.7842102,2.0849352,2.2513719,1.70071,0.33236256,0.70457244,1.1521448,0.7346601,0.46654502,0.5718803,0.33397585,1.0580372,-0.5165115,0.31548554,0.4154691,0.96998084,2.0195816,0.94244605,1.7134465,1.8879333,3.018277,1.4833653,1.5871304,1.3864342,1.4748282,-1.068153,-1.0126643,1.2306813,-0.24228619,-0.76644915,-1.0110775,-0.9726437,-0.63588214,47-2073.00
0.12333412,-1.0115088,0.18651325,0.2843677,-0.87249637,-0.30052403,0.5733313,0.07528312,-0.2699222,-1.6204488,0.387329,0.8489577,2.9758167,0.84870297,0.591539,0.05621574,-0.45594782,-0.7362074,-0.64142483,-0.77757156,-0.23441994,-0.12975423,-0.24008599,-0.9161601,-1.2199177,0.8903568,-0.5956776,-0.4011136,-0.92646235,0.623232,-0.64703673,-1.0224273,-1.7581967,-1.3101202,-1.8580004,-1.6842048,-1.3629328,-0.5328634,-0.9438035,-1.1417562,-1.9269539,-1.3901978,-1.1087495,-1.4534887,-0.63471836,-1.5073104,-1.7380658,-1.2444785,-1.8003589,-1.2021177,-0.25634864,0.053580422,0.9693266,0.97393656,-1.1983936,-0.08960173,0.34496972,0.20280457,-0.0696437,-0.07133938,0.12502368,-0.8452399,-1.2437439,-1.1579632,-0.6528963,-0.54305947,-0.51862055,-1.2221413,-1.4507225,-1.1324224,-0.94326085,-1.4709857,-0.72640455,-1.0083141,-1.4832336,-1.1052715,-1.1072707,-0.7367081,-1.1584996,-0.39064366,-0.8298368,-1.1711087,-1.0039297,-0.7987288,0.45359787,1.1453897,0.9348934,0.30195725,-0.37084898,1.1713115,1.2863808,0.9076506,0.7879448,0.9395945,0.28347868,0.5815609,0.9390858,0.33236256,1.1567763,1.4564526,1.8651654,1.688974,1.924107,1.7238178,1.9652025,1.3909105,1.6501145,2.757513,0.07159931,0.2639906,-0.09184192,0.8779591,0.9019168,0.962493,1.0156144,-0.5682837,-0.596502,0.7006478,-1.068153,-1.9034247,1.2306813,-0.8301969,0.2978916,-0.9880948,-1.1298656,-1.3923872,47-2081.00
-1.1539409,-2.2230806,-0.9142829,-0.9420052,-1.1885238,-1.6113036,-0.07060219,-1.2411478,-0.40507692,-2.4436078,-0.8696505,-0.6241688,2.4756112,-0.031030498,-1.1457034,-0.5520121,-0.66964495,-0.89221483,-1.1247773,-0.80548984,-1.0268357,-0.6751891,-0.61090267,-0.74819434,-1.7705569,-0.38573465,-0.5956776,-0.73576164,-0.7785572,-0.63913816,-1.1393676,-1.0401224,-1.525141,-2.217026,-1.5726818,-1.8743781,-1.3629328,-1.6027728,-0.9438035,-1.982525,-1.6756552,-1.1780442,-1.1087495,-1.193029,-1.6285429,-1.5073104,-1.2377653,-1.2444785,-1.5714855,-2.2176278,-0.46252117,-1.5341723,-0.14700325,0.7222124,-1.1983936,-0.43023193,-0.09147546,-0.10826841,-0.0696437,-0.21344842,-0.45448396,-1.9713496,-1.2437439,-1.1579632,-1.0479765,-1.8288704,-0.8178186,-0.98000616,-1.7375265,-1.7947228,-1.7245585,-2.0697844,-1.4317389,-1.4691147,-2.0981367,-1.6599914,-1.3727549,-1.7948897,-1.1584996,-1.8438821,-1.7682399,-1.1711087,-1.659327,-2.117755,-1.8130347,0.7242693,-0.8018335,-1.8845814,-1.1363629,0.6140972,0.72086596,0.34428683,0.51762885,0.9395945,0.28347868,0.24759872,0.17746153,-1.8048834,0.45962855,0.39746165,1.0285914,0.27353013,1.1469651,1.2095765,1.3522527,0.9331292,1.0737975,1.3835137,-0.75767446,-1.1518087,-0.3400708,0.8779591,1.3752044,-0.0736222,1.0156144,-0.30963424,-0.596502,1.2237428,-1.4012768,-1.2939568,0.9143211,-0.9861732,-0.17696808,-0.8099783,-1.0732657,-1.0041807,47-2082.00
0.96909726,-0.58667195,-0.79197216,-0.012118067,-0.316288,-0.4685729,0.53133565,0.038025673,-0.48954847,-1.3549137,-0.33247983,1.2425411,2.0663517,1.020605,0.4455524,0.34765825,-0.54394066,-0.72580695,0.37361553,-0.24712348,-0.57193035,-0.66489774,-0.4075515,-1.2368224,-1.7705569,-1.0710429,-0.44726348,-0.73576164,-0.98192704,0.17853323,-0.048255976,0.6763077,-1.2454741,-0.6390103,-0.47530392,-0.28959888,-0.32992366,0.74083817,0.04405394,-0.30098748,0.25740987,0.37774935,-0.4850616,-0.62869877,-0.0070404112,0.5034195,-0.7374647,0.28457844,0.10692129,-0.18660751,1.1234214,0.9860698,1.8800166,3.8784454,-1.1983936,0.755161,0.9192395,1.5428113,2.5510008,2.1550355,1.2687885,-0.011918957,0.5238351,0.41882747,-0.28820747,1.0330961,0.9313397,0.55351865,0.05500097,-0.26097488,-0.6687506,-0.49399883,0.20166682,0.15290366,0.97637874,0.84734285,0.93491364,1.0650617,0.34107068,0.6332286,0.82175326,1.2807041,0.7164892,0.8632445,0.45359787,0.92640686,1.1944046,0.30195725,0.7927325,1.1713115,0.86789995,1.6689533,0.7879448,0.8062343,1.1770009,0.24759872,1.0962465,1.9352971,1.4017203,0.84783703,1.8651654,1.0777595,1.5510793,1.2095765,1.8180946,0.43719947,1.6501145,1.9768317,1.3846177,0.9718902,2.224963,1.4424778,1.1385608,1.3736497,1.4833653,0.76807284,1.1160342,1.2237428,-1.068153,-1.0126643,1.2306813,-0.3982625,-0.53720653,-0.94212925,-0.59531105,-0.29744613,47-2111.00
0.76197183,-1.0115088,-0.9448606,-0.83419216,-0.08874845,-0.45176807,-0.26658192,0.16221716,-0.40507692,-1.8992606,0.39807242,1.321258,2.7825558,1.1014999,0.547743,-0.08316982,-0.21710974,-0.85061294,-0.701844,-1.0567548,-0.9534638,-0.44878218,-0.6348263,-0.7176551,-1.8393872,0.08689169,-0.51322544,-0.9030858,-1.0928559,-0.22312991,-0.96638644,-1.4648062,-1.804808,-0.85666746,-1.5726818,-1.4781833,-1.1150109,-0.95743066,-0.5172287,-1.1417562,-1.6756552,-1.1780442,-1.4465811,-0.62869877,-0.32087937,-1.0046281,-0.99762124,-1.2444785,-0.8467188,-0.6740519,-0.46252117,0.053580422,0.58742404,1.942106,-1.1983936,0.4281563,0.78141487,0.20280457,-0.0696437,0.2365635,-0.25623125,-0.8452399,-1.2437439,-1.1579632,-0.28820747,-0.0038484505,-0.21942246,-0.98000616,-1.7375265,-0.92327523,-1.7245585,-1.675838,-0.9491414,-1.0083141,-0.8683305,-1.1052715,-0.8622088,-0.7367081,-0.40871447,-0.6053268,-0.5858517,-1.1711087,-1.3316282,-1.7748078,-1.4781909,0.7242693,0.4358339,-0.22281155,-1.1363629,1.4610631,0.86789995,0.5269993,0.7879448,1.2285421,0.28347868,0.40790042,0.3346222,0.33236256,0.45962855,1.2982124,0.7346601,1.0777595,1.5510793,1.0288969,1.2051449,0.43719947,1.4529533,1.9768317,0.5207901,0.2639906,0.4253021,1.4424778,1.1385608,1.1762947,1.0156144,-0.30963424,-0.596502,0.9726572,-1.068153,-1.0126643,0.997301,-0.8002015,0.21601929,-0.72953856,-0.7651107,-1.183353,47-2121.00
-0.41174042,-1.467815,-1.0671711,-0.20079094,-0.4806224,-0.6870359,0.6853196,-0.38422564,-0.6247032,-1.7930467,-0.59032166,0.084281296,1.7025652,0.6161297,-0.8537299,0.15758693,-0.68221533,-0.7986103,-0.91935253,-1.1265506,-0.9387894,-0.73693633,-0.8142536,-1.129935,-1.3059549,-0.551154,-0.5956776,-0.7543532,-0.90797424,-0.380926,-0.6869554,-1.2524643,-1.7271227,-1.545916,-1.3093114,-1.6842048,-1.1150109,-0.5328634,-1.0785114,-1.1417562,-0.9604213,-1.1780442,-1.1087495,-0.91086394,-0.63471836,-0.2606581,-0.23716423,-1.0185949,-1.0755923,-0.9380848,-0.25634864,0.053580422,0.77837527,0.005766875,-1.1983936,0.4281563,0.9192395,0.34637672,0.4282789,0.52078146,0.30802587,-1.4308175,-1.2437439,-1.1579632,-1.0479765,0.24501818,0.056760393,-0.98000616,-2.0243306,-1.358999,-1.4711648,-1.675838,-0.72640455,-0.7686975,-1.7783867,-1.948446,-1.638239,-1.4230958,-0.768611,-0.8200099,-0.5858517,-0.47457108,-0.6489224,-0.4557817,0.14451197,1.5665101,0.67538226,-0.22281155,-1.5344304,0.758973,1.1506574,0.5269993,0.9343662,1.3619024,1.1770009,0.5815609,0.9390858,-0.99272996,1.6466644,1.1521448,0.7346601,1.688974,1.5510793,1.5570369,2.2839367,1.3909105,1.6501145,2.5701497,-2.0706928,-0.07580092,-0.8779011,1.4424778,1.1385608,1.3736497,1.0156144,0.5094234,0.5301662,1.2237428,-1.4012768,-1.0126643,1.2306813,-1.0041705,-0.56176823,-1.0915173,-1.1298656,-0.7453764,47-2131.00
1.7285581,-0.0044878335,1.0732657,1.5511701,0.8466931,1.5648156,1.3432516,1.4786483,0.62547725,-0.784013,0.2046909,1.5011816,2.8052924,1.6778772,1.0732952,0.22094426,-0.015983049,-0.4449936,0.49445355,-0.24712348,-0.10235081,-0.2635401,0.046997827,1.2979357,-0.08422423,0.39409888,-0.117454425,-0.06646528,-0.5751874,1.3117975,-0.3010746,-0.26153553,-0.53076935,-1.3101202,-1.3093114,-1.8743781,-1.3629328,-0.75363857,-0.65193653,-1.1417562,-0.70912266,-1.1780442,-0.7969055,-1.193029,-0.32087937,-1.5073104,-0.99762124,-0.5842038,-1.5714855,-1.2021177,-0.25634864,-0.5764802,0.043947875,1.6903819,-1.1983936,0.25102848,0.48279434,-0.3954127,0.087594815,-0.35555744,0.50627863,-0.8452399,-1.2437439,-1.1579632,-0.28820747,-1.0407928,-0.51862055,-0.71769255,-1.4507225,-1.358999,-1.2177712,-1.4709857,-1.1904402,-1.0083141,-0.8683305,-1.1052715,-1.1072707,-0.7367081,-0.40871447,-0.8200099,-0.8298368,-1.8676465,-1.0039297,-0.7987288,-0.5251754,0.92640686,0.19628555,0.30195725,-0.37084898,0.6140972,0.72086596,0.5269993,0.51762885,0.9395945,0.28347868,0.40790042,0.17746153,-0.20194891,0.45962855,1.2982124,0.44072872,1.0777595,1.5510793,1.2095765,1.5116198,1.8486917,1.8321092,2.164195,-1.656056,-0.44390905,0.15638696,0.58440936,0.64555264,0.74869126,0.7910938,0.5094234,0.25976607,0.9726572,-1.4012768,-1.2939568,1.1891915,-0.5542388,-0.76644915,-0.94787496,-1.1298656,-0.2874919,47-2132.00
1.2280045,0.73504305,1.1344213,0.6886664,0.12615031,0.2036218,1.3012561,0.460277,0.28759056,-1.1026552,0.03279643,0.20797908,1.8048803,0.5554585,-0.28438142,0.37300104,0.54968596,-0.049774718,-0.3272458,-0.37275597,-0.17572255,-0.2635401,-0.012811382,0.5497243,-0.13584663,1.5992963,0.09692151,0.3053659,0.23829193,1.6417352,0.6702808,-0.33231628,-0.15787998,-1.0743246,-1.3093114,-1.6842048,-2.1480198,-0.75363857,-0.5172287,-1.1417562,-1.4243566,-1.1780442,-1.1087495,-0.36823905,-0.63471836,-1.266023,-0.99762124,-1.452986,-0.8467188,-1.953595,-0.6686937,-0.5764802,0.234899,-0.47831795,-1.1983936,-0.43023193,-0.09147546,-0.3954127,0.087594815,-0.07133938,-0.25623125,-0.8452399,-1.0316346,-0.9429465,-0.28820747,-0.0038484505,0.056760393,-0.71769255,-1.4507225,-0.92327523,-1.4711648,-1.675838,-1.4317389,-1.0083141,-1.7783867,-1.1052715,-1.1072707,-1.4230958,-2.2681813,-0.8200099,-1.0550534,-2.564184,-1.3316282,-1.4318608,-2.1221206,0.7242693,-0.06322563,-0.7475803,-1.1363629,1.0375801,0.72086596,0.34428683,0.65278685,0.8062343,0.28347868,0.24759872,0.17746153,0.33236256,0.9306745,1.1521448,-0.68977654,1.2707744,1.5510793,1.5570369,1.5116198,0.43719947,1.8321092,2.3671725,-1.2068652,0.2639906,1.4595901,1.1715088,0.9019168,0.3539812,0.7910938,-0.30963424,-0.8669021,1.2237428,-1.4012768,-1.0126643,1.2306813,-1.0761596,0.65813005,-0.94212925,-1.1298656,-1.1634449,47-2141.00
0.0025109302,-0.36638594,0.5687341,0.75604945,0.3916134,0.25403634,0.04138646,0.3112472,-0.6415975,-1.1292087,0.2046909,0.815222,1.9185634,0.6464653,0.25576943,-0.19721241,0.7633832,-0.48659554,-0.013066699,-0.52630675,0.103090264,0.09665256,-0.75444454,-0.3053752,-1.1855026,-1.000149,0.12990259,-0.43829668,-0.24240029,0.39371008,-0.63373053,-1.3940256,-1.3542334,-1.9812304,-1.3093114,-1.8743781,-1.1150109,-0.95743066,-0.79787004,-1.4072618,-2.1589212,-1.3901978,-1.4465811,-1.193029,-0.32087937,-1.266023,-1.2377653,-1.452986,-1.0755923,-0.9380848,-1.04932,-1.2065408,-0.32326585,-0.24595721,-1.1983936,-0.25310406,0.20714511,-0.85005784,-0.0696437,-0.8055694,-0.25623125,-1.1380287,-1.9154239,-1.8388499,-0.6528963,-1.3103982,-1.0940014,-0.98000616,-1.7375265,-1.7947228,-1.7245585,-1.675838,-1.877213,-1.4691147,-1.7783867,-1.3715369,-1.1072707,-0.7367081,-1.5483882,-1.2163475,-1.2802701,-2.229846,-1.659327,-2.117755,-0.5251754,0.52213144,0.19628555,-1.3160809,-0.7382953,1.0375801,1.2863808,0.9076506,0.7879448,1.2285421,0.28347868,0.24759872,-0.42700195,-1.5484139,1.4017203,0.68959683,-0.68977654,0.8847447,1.3490222,1.2095765,1.6709869,0.43719947,1.6501145,2.3671725,0.07159931,-0.07580092,0.4253021,0.58440936,0.3891884,0.5513362,0.54786336,-1.1071372,-1.1373025,0.17755274,-1.7621616,-1.2939568,0.665382,-1.4001102,0.862811,-0.7755042,-1.054399,-0.6458364,47-2142.00
